,session,subject,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,p_val,size,avg,act_as,play_against,temp,random,feedback
471,8,10,33,49,66,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
472,8,11,67,54,66,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
473,8,1,33,50,54,63,71,79,80,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
474,8,2,33,49,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
475,8,3,33,50,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
476,8,4,33,59,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
477,8,5,33,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
478,8,6,33,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
479,8,7,67,50,56,61,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
480,8,8,67,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
481,8,9,33,49,54,63,71,79,80,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
482,8,10,33,49,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
483,8,11,67,50,54,61,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
484,8,1,67,50,55,82,50,67,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
485,8,2,67,49,67,49,50,55,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
486,8,3,33,50,66,55,70,55,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
487,8,4,33,33,67,74,50,55,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
488,8,5,33,49,55,55,44,55,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
489,8,6,33,33,66,55,44,55,76,80,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
490,8,7,67,50,67,82,50,55,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
491,8,8,33,33,67,82,50,55,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
492,8,9,33,33,66,55,44,55,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
493,8,10,67,50,66,55,44,55,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
494,8,11,67,33,55,49,70,67,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
495,8,1,33,33,65,88,90,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
496,8,2,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
497,8,3,33,50,67,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
498,8,4,33,50,65,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
499,8,5,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
500,8,6,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
501,8,7,33,33,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
502,8,8,67,50,67,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
503,8,9,33,33,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
504,8,10,67,50,67,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
505,8,11,33,50,67,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
506,8,1,33,66,67,66,87,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
507,8,2,33,33,33,66,80,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
508,8,3,33,33,33,66,87,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
509,8,4,33,49,50,65,87,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
510,8,5,33,50,33,66,87,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
511,8,6,33,33,55,66,87,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
512,8,7,33,50,33,66,87,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
513,8,8,67,46,50,65,87,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
514,8,9,33,50,55,65,87,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
515,8,10,33,33,67,65,80,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
516,8,11,33,50,55,65,88,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
517,8,1,33,55,80,51,49,58,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
518,8,2,67,50,43,51,61,49,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
519,8,3,67,50,43,51,47,49,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
520,8,4,67,33,60,51,47,49,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
521,8,5,67,55,50,54,49,49,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
522,8,6,67,50,50,51,49,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
523,8,7,67,50,60,53,49,53,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
524,8,8,67,55,50,53,49,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
525,8,9,33,50,74,51,49,55,47,39,31,27,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
526,8,10,33,67,60,51,49,49,47,39,31,27,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
527,8,11,67,66,60,54,49,49,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
528,9,1,67,49,66,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
529,9,2,33,49,66,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
530,9,3,67,49,66,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
531,9,4,33,49,66,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
532,9,5,33,49,66,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
533,9,6,33,49,66,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
534,9,7,33,49,66,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
535,9,8,33,49,66,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
536,9,9,33,49,66,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
537,9,10,33,49,66,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
538,9,11,33,49,66,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
539,9,1,33,49,55,63,71,79,80,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
540,9,2,67,50,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
541,9,3,67,50,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
542,9,4,67,50,56,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
543,9,5,33,49,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
544,9,6,67,50,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
545,9,7,33,50,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
546,9,8,67,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
547,9,9,33,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
548,9,10,33,50,55,63,71,79,80,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
549,9,11,67,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
550,9,1,33,50,66,82,50,55,76,80,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
551,9,2,33,50,55,55,50,67,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
552,9,3,33,50,66,55,50,55,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
553,9,4,67,33,67,49,45,55,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
554,9,5,33,33,67,49,50,55,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
555,9,6,33,33,50,55,44,55,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
556,9,7,33,33,55,49,44,55,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
557,9,8,33,33,66,74,70,55,76,50,71,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
558,9,9,33,50,66,82,50,67,76,80,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
559,9,10,33,33,65,49,50,55,76,50,71,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
560,9,11,33,33,65,55,50,55,76,50,70,94,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
561,9,1,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
562,9,2,33,67,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
563,9,3,33,33,65,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
564,9,4,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
565,9,5,33,50,65,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
566,9,6,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
567,9,7,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
568,9,8,33,33,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
569,9,9,67,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
570,9,10,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
571,9,11,33,50,65,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
572,9,1,33,50,55,66,80,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
573,9,2,33,50,50,66,80,80,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
574,9,3,33,50,50,65,88,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
575,9,4,33,50,67,66,87,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
576,9,5,33,46,50,66,87,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
577,9,6,67,49,33,66,88,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
578,9,7,33,33,50,65,88,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
579,9,8,33,66,33,65,88,80,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
580,9,9,33,49,50,66,88,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
581,9,10,33,50,33,66,87,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
582,9,11,33,33,33,66,88,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
583,9,1,67,50,43,54,49,50,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
584,9,2,67,33,74,54,49,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
585,9,3,67,50,50,51,47,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
586,9,4,33,50,80,51,49,58,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
587,9,5,67,33,50,51,49,49,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
588,9,6,67,55,50,51,49,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
589,9,7,67,50,60,49,49,50,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
590,9,8,67,67,60,51,61,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
591,9,9,33,66,46,51,49,55,47,39,31,27,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
592,9,10,67,67,46,51,49,58,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
593,9,11,67,50,46,51,49,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
